DATE,TMAX,TMIN,PRCP,SNWD,SNOW
2021-09-25,233.0,78.0,0.0,0.0,0.0
2021-09-26,250.0,78.0,0.0,0.0,0.0
2021-09-27,256.0,106.0,0.0,0.0,0.0
2021-09-28,289.0,117.0,0.0,0.0,0.0
2021-09-29,294.0,133.0,0.0,0.0,0.0
2021-09-30,294.0,139.0,0.0,0.0,0.0
2021-10-01,250.0,167.0,0.0,0.0,0.0
2021-10-02,272.0,133.0,0.0,0.0,0.0
2021-10-03,289.0,133.0,0.0,0.0,0.0
2021-10-04,294.0,150.0,0.0,0.0,0.0
2021-10-05,283.0,178.0,0.0,0.0,0.0
2021-10-06,294.0,178.0,0.0,0.0,0.0
2021-10-07,283.0,200.0,0.0,0.0,0.0
2021-10-08,228.0,194.0,0.0,0.0,0.0
2021-10-09,217.0,178.0,33.0,0.0,0.0
2021-10-10,244.0,167.0,0.0,0.0,0.0
2021-10-11,256.0,167.0,0.0,0.0,0.0
2021-10-12,211.0,172.0,0.0,0.0,0.0
2021-10-13,239.0,122.0,0.0,0.0,0.0
2021-10-14,283.0,128.0,0.0,0.0,0.0
2021-10-15,289.0,133.0,0.0,0.0,0.0
2021-10-16,306.0,128.0,0.0,0.0,0.0
2021-10-17,306.0,56.0,0.0,0.0,0.0
2021-10-18,200.0,39.0,0.0,0.0,0.0
2021-10-19,228.0,39.0,0.0,0.0,0.0
2021-10-20,250.0,50.0,0.0,0.0,0.0
2021-10-21,278.0,56.0,0.0,0.0,0.0
2021-10-22,272.0,78.0,0.0,0.0,0.0
2021-10-23,267.0,83.0,0.0,0.0,0.0
2021-10-24,233.0,72.0,0.0,0.0,0.0
2021-10-25,267.0,72.0,0.0,0.0,0.0
2021-10-26,278.0,122.0,8.0,0.0,0.0
2021-10-27,217.0,44.0,0.0,0.0,0.0
2021-10-28,206.0,44.0,0.0,0.0,0.0
2021-10-29,172.0,50.0,198.0,0.0,0.0
2021-10-30,183.0,94.0,3.0,0.0,0.0
2021-10-31,167.0,94.0,0.0,0.0,0.0
2021-11-01,211.0,50.0,0.0,0.0,0.0
2021-11-02,211.0,50.0,0.0,0.0,0.0
2021-11-03,222.0,56.0,0.0,0.0,0.0
2021-11-04,122.0,56.0,8.0,0.0,0.0
2021-11-05,72.0,11.0,25.0,0.0,0.0
2021-11-06,94.0,22.0,0.0,0.0,0.0
2021-11-07,128.0,44.0,15.0,0.0,0.0
2021-11-08,167.0,6.0,0.0,0.0,0.0
2021-11-09,211.0,6.0,0.0,0.0,0.0
2021-11-10,261.0,22.0,0.0,0.0,0.0
2021-11-11,261.0,50.0,0.0,0.0,0.0
2021-11-12,244.0,50.0,10.0,0.0,0.0
2021-11-13,211.0,22.0,0.0,0.0,0.0
